# f [Hz], A [dBV]
# 
22807.017544,-75.976660
23057.644110,-75.929630
23308.270677,-75.953140
23558.897243,-75.970780
23809.523810,-76.070730
24060.150376,-75.894350
24310.776942,-75.741480
24561.403509,-75.953140
24812.030075,-75.864950
25062.656642,-75.823790
25313.283208,-75.723850
25563.909774,-75.853200
25814.536341,-75.741480
26065.162907,-75.747360
26315.789474,-75.682690
26566.416040,-75.694440
26817.042607,-75.723850
27067.669173,-75.753240
27318.295739,-75.776760
27568.922306,-75.606250
27819.548872,-75.612130
28070.175439,-76.029580
28320.802005,-75.647410
28571.428571,-75.759120
28822.055138,-75.688570
29072.681704,-75.835560
29323.308271,-75.641530
29573.934837,-75.753240
29824.561404,-75.582730
30075.187970,-75.547450
30325.814536,-75.612130
30576.441103,-75.553340
30827.067669,-75.588620
31077.694236,-75.488660
31328.320802,-75.688570
31578.947368,-75.400470
31829.573935,-75.523940
32080.200501,-75.459270
32330.827068,-75.594500
32581.453634,-75.565090
32832.080201,-75.153530
33082.706767,-75.453380
33333.333333,-75.388710
33583.959900,-75.559220
33834.586466,-75.553340
34085.213033,-75.335800
34335.839599,-75.482780
34586.466165,-75.500420
34837.092732,-75.312280
35087.719298,-75.341670
35338.345865,-75.194690
35588.972431,-75.365200
35839.598997,-75.171170
36090.225564,-75.418110
36340.852130,-75.212330
36591.478697,-75.277000
36842.105263,-75.259360
37092.731830,-75.071220
37343.358396,-75.318160
37593.984962,-75.465150
37844.611529,-75.141780
38095.238095,-74.971270
38345.864662,-75.265240
38596.491228,-75.224080
38847.117794,-75.171170
39097.744361,-75.182930
39348.370927,-75.265240
39598.997494,-75.124140
39849.624060,-74.953630
40100.250627,-75.094730
40350.877193,-74.941870
40601.503759,-74.977150
40852.130326,-75.235850
41102.756892,-75.077100
41353.383459,-75.171170
41604.010025,-75.265240
41854.636591,-75.000660
42105.263158,-74.959510
42355.889724,-74.883070
42606.516291,-74.935990
42857.142857,-75.024190
43107.769424,-74.741970
43358.395990,-74.794880
43609.022556,-74.836040
43859.649123,-74.918350
44110.275689,-74.794880
44360.902256,-74.783130
44611.528822,-74.865440
44862.155388,-74.994790
45112.781955,-74.836040
45363.408521,-74.941870
45614.035088,-74.747850
45864.661654,-74.794880
46115.288221,-74.818400
46365.914787,-74.841920
46616.541353,-74.930110
46867.167920,-74.683170
47117.794486,-74.536190
47368.421053,-74.471510
47619.047619,-74.765490
47869.674185,-74.671420
48120.300752,-74.777240
48370.927318,-74.430350
48621.553885,-74.847800
48872.180451,-74.683170
49122.807018,-74.477390
49373.433584,-74.700810
49624.060150,-74.683170
49874.686717,-74.677290
50125.313283,-74.665530
50375.939850,-74.765490
50626.566416,-74.777240
50877.192982,-74.677290
51127.819549,-74.618500
51378.446115,-74.589100
51629.072682,-74.583220
51879.699248,-74.594980
52130.325815,-74.659650
52380.952381,-74.783130
52631.578947,-74.759610
52882.205514,-74.683170
53132.832080,-74.553830
53383.458647,-74.606740
53634.085213,-74.718450
53884.711779,-74.559700
54135.338346,-74.612620
54385.964912,-74.536190
54636.591479,-74.600860
54887.218045,-74.542070
55137.844612,-74.836040
55388.471178,-74.930110
55639.097744,-74.700810
55889.724311,-74.583220
56140.350877,-74.859560
56390.977444,-74.612620
56641.604010,-74.542070
56892.230576,-74.506790
57142.857143,-74.600860
57393.483709,-74.383320
57644.110276,-74.495030
57894.736842,-74.524430
58145.363409,-74.741970
58395.989975,-74.618500
58646.616541,-74.547940
58897.243108,-74.506790
59147.869674,-74.489150
59398.496241,-74.671420
59649.122807,-74.612620
59899.749373,-74.589100
60150.375940,-74.606740
60401.002506,-74.741970
60651.629073,-74.630260
60902.255639,-74.553830
61152.882206,-74.824280
61403.508772,-74.594980
61654.135338,-74.395080
61904.761905,-74.565580
62155.388471,-74.389200
62406.015038,-74.495030
62656.641604,-74.424480
62907.268170,-74.371560
63157.894737,-74.459750
63408.521303,-74.424480
63659.147870,-74.500910
63909.774436,-74.336280
64160.401003,-74.447990
64411.027569,-74.436230
64661.654135,-74.489150
64912.280702,-74.201060
65162.907268,-74.348050
65413.533835,-74.330410
65664.160401,-74.430350
65914.786967,-74.271610
66165.413534,-74.442120
66416.040100,-74.353920
66666.666667,-74.342160
66917.293233,-74.524430
67167.919799,-74.324520
67418.546366,-74.430350
67669.172932,-74.406840
67919.799499,-74.330410
68170.426065,-74.330410
68421.052632,-74.289250
68671.679198,-74.395080
68922.305764,-74.365680
69172.932331,-74.383320
69423.558897,-74.336280
69674.185464,-74.424480
69924.812030,-74.271610
70175.438596,-74.318640
70426.065163,-74.253970
70676.691729,-74.206930
70927.318296,-74.277490
71177.944862,-74.212810
71428.571429,-74.248090
71679.197995,-74.365680
71929.824561,-74.271610
72180.451128,-74.330410
72431.077694,-74.124620
72681.704261,-74.283370
72932.330827,-74.524430
73182.957393,-74.277490
73433.583960,-74.154020
73684.210526,-74.371560
73934.837093,-74.195180
74185.463659,-74.265730
74436.090226,-74.171650
74686.716792,-74.306880
74937.343358,-74.242210
75187.969925,-74.136380
75438.596491,-74.336280
75689.223058,-74.389200
75939.849624,-74.306880
76190.476190,-74.400960
76441.102757,-74.236330
76691.729323,-74.318640
76942.355890,-74.159900
77192.982456,-74.336280
77443.609023,-74.348050
77694.235589,-74.412720
77944.862155,-74.318640
78195.488722,-74.318640
78446.115288,-74.365680
78696.741855,-74.259850
78947.368421,-74.359800
79197.994987,-74.412720
79448.621554,-74.465630
79699.248120,-74.453870
79949.874687,-74.418590
80200.501253,-74.271610
80451.127820,-74.483270
80701.754386,-74.259850
80952.380952,-74.406840
81203.007519,-74.371560
81453.634085,-74.277490
81704.260652,-74.212810
81954.887218,-74.400960
82205.513784,-74.395080
82456.140351,-74.430350
82706.766917,-74.353920
82957.393484,-74.436230
83208.020050,-74.348050
83458.646617,-74.301000
83709.273183,-74.306880
83959.899749,-74.489150
84210.526316,-74.330410
84461.152882,-74.312770
84711.779449,-74.559700
84962.406015,-74.306880
85213.032581,-74.148140
85463.659148,-74.418590
85714.285714,-74.242210
85964.912281,-74.330410
86215.538847,-74.301000
86466.165414,-74.324520
86716.791980,-74.306880
86967.418546,-74.224570
87218.045113,-74.142260
87468.671679,-74.553830
87719.298246,-74.430350
87969.924812,-74.312770
88220.551378,-74.418590
88471.177945,-74.442120
88721.804511,-74.271610
88972.431078,-74.342160
89223.057644,-74.412720
89473.684211,-74.671420
89724.310777,-74.430350
89974.937343,-74.271610
90225.563910,-74.101100
90476.190476,-74.312770
90726.817043,-74.336280
90977.443609,-74.195180
91228.070175,-74.342160
91478.696742,-74.365680
91729.323308,-74.453870
91979.949875,-74.265730
92230.576441,-74.265730
92481.203008,-74.442120
92731.829574,-74.312770
92982.456140,-74.371560
93233.082707,-74.412720
93483.709273,-74.159900
93734.335840,-74.459750
93984.962406,-74.359800
94235.588972,-74.230450
94486.215539,-74.459750
94736.842105,-74.518550
94987.468672,-74.418590
95238.095238,-74.371560
95488.721805,-74.365680
95739.348371,-74.512660
95989.974937,-74.500910
96240.601504,-73.736570
96491.228070,-74.289250
96741.854637,-74.518550
96992.481203,-74.594980
97243.107769,-74.565580
97493.734336,-74.342160
97744.360902,-74.542070
97994.987469,-74.400960
98245.614035,-74.542070
98496.240602,-74.471510
98746.867168,-74.400960
98997.493734,-74.471510
99248.120301,-74.518550
99498.746867,-74.430350
99749.373434,-74.447990
100000.000000,-74.500910
