# f [Hz], A [dBV]
# 
58897.243108,-73.519040
59147.869674,-73.477870
59398.496241,-73.507270
59649.122807,-73.401440
59899.749373,-73.389690
60150.375940,-73.554310
60401.002506,-73.477870
60651.629073,-73.430840
60902.255639,-73.524910
61152.882206,-73.413200
61403.508772,-73.395560
61654.135338,-73.383800
61904.761905,-73.442600
62155.388471,-73.448480
62406.015038,-73.613110
62656.641604,-73.389690
62907.268170,-73.442600
63157.894737,-73.313250
63408.521303,-73.454360
63659.147870,-73.348530
63909.774436,-73.213300
64160.401003,-73.336770
64411.027569,-73.407330
64661.654135,-73.366170
64912.280702,-72.989880
65162.907268,-73.266210
65413.533835,-73.154500
65664.160401,-73.342650
65914.786967,-73.460240
66165.413534,-73.272090
66416.040100,-73.454360
66666.666667,-73.336770
66917.293233,-73.383800
67167.919799,-73.213300
67418.546366,-73.254460
67669.172932,-73.072190
67919.799499,-73.266210
68170.426065,-73.295620
68421.052632,-73.366170
68671.679198,-73.272090
68922.305764,-73.407330
69172.932331,-73.266210
69423.558897,-73.377920
69674.185464,-73.307370
69924.812030,-73.283850
70175.438596,-73.554310
70426.065163,-73.419080
70676.691729,-73.260340
70927.318296,-73.401440
71177.944862,-73.401440
71428.571429,-73.513150
71679.197995,-73.430840
71929.824561,-73.336770
72180.451128,-73.477870
72431.077694,-73.407330
72681.704261,-73.636620
72932.330827,-73.372050
73182.957393,-73.242700
73433.583960,-73.319130
73684.210526,-73.413200
73934.837093,-73.372050
74185.463659,-73.201540
74436.090226,-73.277980
74686.716792,-73.448480
74937.343358,-73.313250
75187.969925,-73.307370
75438.596491,-73.401440
75689.223058,-73.348530
75939.849624,-73.389690
76190.476190,-73.183900
76441.102757,-73.260340
76691.729323,-73.642500
76942.355890,-73.407330
77192.982456,-73.319130
77443.609023,-73.342650
77694.235589,-73.613110
77944.862155,-73.336770
78195.488722,-73.501400
78446.115288,-73.372050
78696.741855,-73.407330
78947.368421,-73.460240
79197.994987,-73.595470
79448.621554,-73.489640
79699.248120,-73.536670
79949.874687,-73.530790
80200.501253,-73.377920
80451.127820,-73.530790
80701.754386,-73.554310
80952.380952,-73.542550
81203.007519,-73.618990
81453.634085,-73.319130
81704.260652,-73.377920
81954.887218,-73.430840
82205.513784,-73.348530
82456.140351,-73.501400
82706.766917,-73.519040
82957.393484,-73.636620
83208.020050,-73.413200
83458.646617,-73.430840
83709.273183,-73.489640
83959.899749,-73.548430
84210.526316,-73.607220
84461.152882,-73.513150
84711.779449,-73.618990
84962.406015,-73.372050
85213.032581,-73.489640
85463.659148,-73.554310
85714.285714,-73.530790
85964.912281,-73.372050
86215.538847,-73.571950
86466.165414,-73.336770
86716.791980,-73.395560
86967.418546,-73.413200
87218.045113,-73.583710
87468.671679,-73.436720
87719.298246,-73.413200
87969.924812,-73.501400
88220.551378,-73.666020
88471.177945,-73.542550
88721.804511,-73.548430
88972.431078,-73.542550
89223.057644,-73.530790
89473.684211,-73.454360
89724.310777,-73.666020
89974.937343,-73.630740
90225.563910,-73.683660
90476.190476,-73.654260
90726.817043,-73.436720
90977.443609,-73.777730
91228.070175,-73.483760
91478.696742,-73.713060
91729.323308,-73.583710
91979.949875,-73.513150
92230.576441,-73.595470
92481.203008,-73.536670
92731.829574,-73.507270
92982.456140,-73.618990
93233.082707,-73.536670
93483.709273,-73.566070
93734.335840,-73.507270
93984.962406,-73.436720
94235.588972,-73.436720
94486.215539,-73.660140
94736.842105,-73.601350
94987.468672,-73.677780
95238.095238,-73.554310
95488.721805,-73.530790
95739.348371,-73.571950
95989.974937,-73.748340
96240.601504,-73.031040
96491.228070,-73.754210
96741.854637,-73.695420
96992.481203,-73.624860
97243.107769,-73.689540
97493.734336,-73.595470
97744.360902,-73.748340
97994.987469,-73.601350
98245.614035,-73.618990
98496.240602,-73.695420
98746.867168,-73.660140
98997.493734,-73.695420
99248.120301,-73.818890
99498.746867,-73.648380
99749.373434,-73.730700
100000.000000,-73.671900
