# f [Hz], A [dBV]
# 
50125.313283,-75.712080
50375.939850,-75.712080
50626.566416,-75.706210
50877.192982,-75.600370
51127.819549,-75.606250
51378.446115,-75.729720
51629.072682,-75.618010
51879.699248,-75.553340
52130.325815,-75.618010
52380.952381,-75.700330
52631.578947,-75.723850
52882.205514,-75.629770
53132.832080,-75.712080
53383.458647,-75.706210
53634.085213,-75.482780
53884.711779,-75.535700
54135.338346,-75.812030
54385.964912,-75.435750
54636.591479,-75.565090
54887.218045,-75.582730
55137.844612,-75.706210
55388.471178,-75.582730
55639.097744,-75.629770
55889.724311,-75.553340
56140.350877,-75.582730
56390.977444,-75.541580
56641.604010,-75.518060
56892.230576,-75.423990
57142.857143,-75.559220
57393.483709,-75.541580
57644.110276,-75.553340
57894.736842,-75.618010
58145.363409,-75.676800
58395.989975,-75.406350
58646.616541,-75.476910
58897.243108,-75.541580
59147.869674,-75.576860
59398.496241,-75.600370
59649.122807,-75.659170
59899.749373,-75.488660
60150.375940,-75.623890
60401.002506,-75.582730
60651.629073,-75.447510
60902.255639,-75.418110
61152.882206,-75.494540
61403.508772,-75.447510
61654.135338,-75.482780
61904.761905,-75.447510
62155.388471,-75.429870
62406.015038,-75.465150
62656.641604,-75.341670
62907.268170,-75.371070
63157.894737,-75.518060
63408.521303,-75.394590
63659.147870,-75.371070
63909.774436,-75.335800
64160.401003,-75.329920
64411.027569,-75.265240
64661.654135,-75.247600
64912.280702,-75.006550
65162.907268,-75.147650
65413.533835,-75.194690
65664.160401,-75.235850
65914.786967,-75.200570
66165.413534,-75.347560
66416.040100,-75.241720
66666.666667,-75.247600
66917.293233,-75.171170
67167.919799,-75.182930
67418.546366,-75.006550
67669.172932,-75.171170
67919.799499,-75.271130
68170.426065,-75.288760
68421.052632,-75.177050
68671.679198,-75.300520
68922.305764,-75.200570
69172.932331,-75.182930
69423.558897,-75.135890
69674.185464,-75.118260
69924.812030,-75.100620
70175.438596,-75.100620
70426.065163,-75.112370
70676.691729,-75.100620
70927.318296,-75.277000
71177.944862,-74.924230
71428.571429,-75.177050
71679.197995,-75.024190
71929.824561,-75.229970
72180.451128,-74.941870
72431.077694,-75.071220
72681.704261,-74.994790
72932.330827,-75.206450
73182.957393,-75.259360
73433.583960,-75.100620
73684.210526,-74.965390
73934.837093,-75.082980
74185.463659,-75.130010
74436.090226,-75.082980
74686.716792,-74.994790
74937.343358,-74.947750
75187.969925,-75.059460
75438.596491,-75.077100
75689.223058,-75.088860
75939.849624,-75.130010
76190.476190,-75.141780
76441.102757,-75.171170
76691.729323,-75.130010
76942.355890,-74.983020
77192.982456,-74.841920
77443.609023,-75.035940
77694.235589,-75.012430
77944.862155,-75.012430
78195.488722,-74.924230
78446.115288,-74.836040
78696.741855,-75.041820
78947.368421,-74.924230
79197.994987,-75.088860
79448.621554,-75.006550
79699.248120,-75.106500
79949.874687,-75.065340
80200.501253,-75.130010
80451.127820,-75.071220
80701.754386,-75.094730
80952.380952,-75.112370
81203.007519,-75.012430
81453.634085,-74.965390
81704.260652,-75.094730
81954.887218,-74.935990
82205.513784,-75.135890
82456.140351,-75.059460
82706.766917,-75.030060
82957.393484,-75.082980
83208.020050,-74.935990
83458.646617,-75.000660
83709.273183,-75.153530
83959.899749,-75.141780
84210.526316,-74.988910
84461.152882,-75.153530
84711.779449,-75.059460
84962.406015,-74.900710
85213.032581,-74.912480
85463.659148,-75.047700
85714.285714,-75.024190
85964.912281,-75.000660
86215.538847,-75.071220
86466.165414,-74.994790
86716.791980,-75.035940
86967.418546,-74.959510
87218.045113,-75.035940
87468.671679,-74.988910
87719.298246,-75.094730
87969.924812,-75.065340
88220.551378,-74.994790
88471.177945,-75.071220
88721.804511,-75.059460
88972.431078,-74.847800
89223.057644,-74.959510
89473.684211,-74.865440
89724.310777,-74.812520
89974.937343,-75.053580
90225.563910,-74.965390
90476.190476,-74.971270
90726.817043,-74.877200
90977.443609,-74.912480
91228.070175,-74.953630
91478.696742,-74.924230
91729.323308,-74.900710
91979.949875,-75.118260
92230.576441,-74.724330
92481.203008,-74.912480
92731.829574,-74.912480
92982.456140,-74.988910
93233.082707,-75.012430
93483.709273,-74.977150
93734.335840,-74.883070
93984.962406,-74.865440
94235.588972,-74.830160
94486.215539,-75.024190
94736.842105,-74.859560
94987.468672,-75.118260
95238.095238,-74.806640
95488.721805,-74.983020
95739.348371,-75.082980
95989.974937,-75.035940
96240.601504,-74.271610
96491.228070,-74.994790
96741.854637,-75.147650
96992.481203,-75.130010
97243.107769,-75.012430
97493.734336,-74.894840
97744.360902,-74.924230
97994.987469,-75.000660
98245.614035,-75.053580
98496.240602,-75.041820
98746.867168,-75.006550
98997.493734,-74.977150
99248.120301,-74.847800
99498.746867,-74.988910
99749.373434,-75.041820
100000.000000,-75.094730
