# f [Hz], A [dBV]
# 
31829.573935,-75.870830
32080.200501,-75.947270
32330.827068,-76.100130
32581.453634,-75.988420
32832.080201,-75.835560
33082.706767,-75.753240
33333.333333,-75.853200
33583.959900,-75.835560
33834.586466,-75.876710
34085.213033,-75.876710
34335.839599,-75.829670
34586.466165,-75.812030
34837.092732,-75.688570
35087.719298,-75.829670
35338.345865,-75.618010
35588.972431,-75.717960
35839.598997,-75.694440
36090.225564,-75.753240
36340.852130,-75.688570
36591.478697,-75.835560
36842.105263,-75.623890
37092.731830,-75.371070
37343.358396,-75.882590
37593.984962,-75.435750
37844.611529,-75.618010
38095.238095,-75.570980
38345.864662,-75.682690
38596.491228,-75.476910
38847.117794,-75.582730
39097.744361,-75.600370
39348.370927,-75.488660
39598.997494,-75.606250
39849.624060,-75.476910
40100.250627,-75.635650
40350.877193,-75.441630
40601.503759,-75.335800
40852.130326,-75.529820
41102.756892,-75.294640
41353.383459,-75.459270
41604.010025,-75.471020
41854.636591,-75.376950
42105.263158,-75.365200
42355.889724,-75.194690
42606.516291,-75.418110
42857.142857,-75.324040
43107.769424,-75.141780
43358.395990,-75.335800
43609.022556,-75.088860
43859.649123,-75.165290
44110.275689,-75.288760
44360.902256,-75.030060
44611.528822,-75.341670
44862.155388,-75.200570
45112.781955,-75.030060
45363.408521,-75.259360
45614.035088,-75.106500
45864.661654,-75.306400
46115.288221,-75.159410
46365.914787,-75.035940
46616.541353,-75.024190
46867.167920,-75.059460
47117.794486,-74.983020
47368.421053,-75.082980
47619.047619,-74.894840
47869.674185,-75.130010
48120.300752,-74.953630
48370.927318,-75.065340
48621.553885,-75.218210
48872.180451,-75.112370
49122.807018,-74.918350
49373.433584,-75.188810
49624.060150,-75.100620
49874.686717,-74.965390
50125.313283,-74.900710
50375.939850,-75.030060
50626.566416,-75.082980
50877.192982,-75.082980
51127.819549,-75.012430
51378.446115,-75.082980
51629.072682,-75.006550
51879.699248,-74.818400
52130.325815,-75.012430
52380.952381,-74.753720
52631.578947,-74.824280
52882.205514,-74.912480
53132.832080,-75.141780
53383.458647,-74.941870
53634.085213,-74.847800
53884.711779,-74.924230
54135.338346,-75.118260
54385.964912,-74.883070
54636.591479,-74.959510
54887.218045,-74.830160
55137.844612,-75.200570
55388.471178,-75.182930
55639.097744,-74.959510
55889.724311,-75.041820
56140.350877,-74.953630
56390.977444,-75.024190
56641.604010,-75.018300
56892.230576,-75.018300
57142.857143,-75.030060
57393.483709,-74.877200
57644.110276,-75.018300
57894.736842,-75.012430
58145.363409,-74.912480
58395.989975,-74.888950
58646.616541,-74.865440
58897.243108,-74.783130
59147.869674,-74.853680
59398.496241,-74.906590
59649.122807,-75.000660
59899.749373,-74.824280
60150.375940,-74.935990
60401.002506,-74.865440
60651.629073,-74.771360
60902.255639,-74.930110
61152.882206,-74.818400
61403.508772,-74.800770
61654.135338,-74.924230
61904.761905,-74.853680
62155.388471,-74.841920
62406.015038,-74.783130
62656.641604,-74.853680
62907.268170,-74.653780
63157.894737,-74.871320
63408.521303,-74.689050
63659.147870,-74.888950
63909.774436,-74.671420
64160.401003,-74.630260
64411.027569,-74.671420
64661.654135,-74.653780
64912.280702,-74.253970
65162.907268,-74.712570
65413.533835,-74.559700
65664.160401,-74.624370
65914.786967,-74.659650
66165.413534,-74.600860
66416.040100,-74.583220
66666.666667,-74.718450
66917.293233,-74.671420
67167.919799,-74.530300
67418.546366,-74.365680
67669.172932,-74.500910
67919.799499,-74.736090
68170.426065,-74.542070
68421.052632,-74.671420
68671.679198,-74.583220
68922.305764,-74.536190
69172.932331,-74.606740
69423.558897,-74.753720
69674.185464,-74.636140
69924.812030,-74.594980
70175.438596,-74.600860
70426.065163,-74.447990
70676.691729,-74.512660
70927.318296,-74.512660
71177.944862,-74.624370
71428.571429,-74.583220
71679.197995,-74.524430
71929.824561,-74.495030
72180.451128,-74.577340
72431.077694,-74.553830
72681.704261,-74.395080
72932.330827,-74.730210
73182.957393,-74.371560
73433.583960,-74.583220
73684.210526,-74.542070
73934.837093,-74.630260
74185.463659,-74.459750
74436.090226,-74.430350
74686.716792,-74.706690
74937.343358,-74.389200
75187.969925,-74.465630
75438.596491,-74.594980
75689.223058,-74.647900
75939.849624,-74.671420
76190.476190,-74.647900
76441.102757,-74.818400
76691.729323,-74.547940
76942.355890,-74.436230
77192.982456,-74.542070
77443.609023,-74.624370
77694.235589,-74.536190
77944.862155,-74.577340
78195.488722,-74.883070
78446.115288,-74.453870
78696.741855,-74.465630
78947.368421,-74.447990
79197.994987,-74.447990
79448.621554,-74.424480
79699.248120,-74.495030
79949.874687,-74.594980
80200.501253,-74.436230
80451.127820,-74.518550
80701.754386,-74.547940
80952.380952,-74.542070
81203.007519,-74.642010
81453.634085,-74.577340
81704.260652,-74.589100
81954.887218,-74.542070
82205.513784,-74.642010
82456.140351,-74.659650
82706.766917,-74.659650
82957.393484,-74.683170
83208.020050,-74.547940
83458.646617,-74.636140
83709.273183,-74.389200
83959.899749,-74.636140
84210.526316,-74.700810
84461.152882,-74.436230
84711.779449,-74.459750
84962.406015,-74.348050
85213.032581,-74.547940
85463.659148,-74.659650
85714.285714,-74.594980
85964.912281,-74.518550
86215.538847,-74.465630
86466.165414,-74.577340
86716.791980,-74.630260
86967.418546,-74.571460
87218.045113,-74.389200
87468.671679,-74.677290
87719.298246,-74.436230
87969.924812,-74.418590
88220.551378,-74.500910
88471.177945,-74.718450
88721.804511,-74.589100
88972.431078,-74.553830
89223.057644,-74.594980
89473.684211,-74.589100
89724.310777,-74.594980
89974.937343,-74.412720
90225.563910,-74.542070
90476.190476,-74.512660
90726.817043,-74.559700
90977.443609,-74.430350
91228.070175,-74.536190
91478.696742,-74.583220
91729.323308,-74.459750
91979.949875,-74.659650
92230.576441,-74.477390
92481.203008,-74.612620
92731.829574,-74.642010
92982.456140,-74.512660
93233.082707,-74.436230
93483.709273,-74.383320
93734.335840,-74.477390
93984.962406,-74.594980
94235.588972,-74.371560
94486.215539,-74.618500
94736.842105,-74.559700
94987.468672,-74.577340
95238.095238,-74.400960
95488.721805,-74.600860
95739.348371,-74.400960
95989.974937,-74.530300
96240.601504,-73.783610
96491.228070,-74.689050
96741.854637,-74.783130
96992.481203,-74.724330
97243.107769,-74.594980
97493.734336,-74.747850
97744.360902,-74.542070
97994.987469,-74.594980
98245.614035,-74.677290
98496.240602,-74.495030
98746.867168,-74.577340
98997.493734,-74.577340
99248.120301,-74.647900
99498.746867,-74.630260
99749.373434,-74.765490
100000.000000,-74.718450
