# f [Hz], A [dBV]
# 
49874.686717,-70.182440
50125.313283,-70.217720
50375.939850,-70.305920
50626.566416,-70.117770
50877.192982,-70.211840
51127.819549,-70.158930
51378.446115,-70.323550
51629.072682,-70.182440
51879.699248,-70.188320
52130.325815,-70.294150
52380.952381,-70.205960
52631.578947,-70.200080
52882.205514,-70.194200
53132.832080,-70.264760
53383.458647,-70.264760
53634.085213,-70.264760
53884.711779,-70.247120
54135.338346,-70.123650
54385.964912,-70.352950
54636.591479,-70.341190
54887.218045,-70.135410
55137.844612,-70.205960
55388.471178,-70.323550
55639.097744,-70.323550
55889.724311,-70.217720
56140.350877,-70.270640
56390.977444,-70.352950
56641.604010,-70.323550
56892.230576,-70.264760
57142.857143,-70.370590
57393.483709,-70.253000
57644.110276,-70.247120
57894.736842,-70.323550
58145.363409,-70.329430
58395.989975,-70.294150
58646.616541,-70.305920
58897.243108,-70.329430
59147.869674,-70.276510
59398.496241,-70.317670
59649.122807,-70.347070
59899.749373,-70.258880
60150.375940,-70.376460
60401.002506,-70.535210
60651.629073,-70.194200
60902.255639,-70.388230
61152.882206,-70.229480
61403.508772,-70.329430
61654.135338,-70.394100
61904.761905,-70.447020
62155.388471,-70.335310
62406.015038,-70.476420
62656.641604,-70.382350
62907.268170,-70.405860
63157.894737,-70.494060
63408.521303,-70.294150
63659.147870,-70.341190
63909.774436,-70.253000
64160.401003,-70.288280
64411.027569,-70.288280
64661.654135,-70.188320
64912.280702,-70.229480
65162.907268,-70.517580
65413.533835,-70.388230
65664.160401,-70.300030
65914.786967,-70.529340
66165.413534,-70.429380
66416.040100,-70.452900
66666.666667,-70.441140
66917.293233,-70.499940
67167.919799,-70.482300
67418.546366,-70.305920
67669.172932,-70.394100
67919.799499,-70.458780
68170.426065,-70.476420
68421.052632,-70.494060
68671.679198,-70.476420
68922.305764,-70.523450
69172.932331,-70.546970
69423.558897,-70.429380
69674.185464,-70.411740
69924.812030,-70.599880
70175.438596,-70.582250
70426.065163,-70.452900
70676.691729,-70.576370
70927.318296,-70.541090
71177.944862,-70.411740
71428.571429,-70.558730
71679.197995,-70.582250
71929.824561,-70.476420
72180.451128,-70.641040
72431.077694,-70.488170
72681.704261,-70.529340
72932.330827,-70.488170
73182.957393,-70.646930
73433.583960,-70.523450
73684.210526,-70.511700
73934.837093,-70.558730
74185.463659,-70.458780
74436.090226,-70.670440
74686.716792,-70.641040
74937.343358,-70.617520
75187.969925,-70.611650
75438.596491,-70.682200
75689.223058,-70.693960
75939.849624,-70.758640
76190.476190,-70.805670
76441.102757,-70.817430
76691.729323,-70.623410
76942.355890,-70.570490
77192.982456,-70.717480
77443.609023,-70.758640
77694.235589,-70.729230
77944.862155,-70.717480
78195.488722,-70.646930
78446.115288,-70.711600
78696.741855,-70.699840
78947.368421,-70.793910
79197.994987,-70.699840
79448.621554,-70.617520
79699.248120,-70.805670
79949.874687,-70.811550
80200.501253,-70.999690
80451.127820,-70.864460
80701.754386,-70.999690
80952.380952,-70.752750
81203.007519,-70.940900
81453.634085,-70.917380
81704.260652,-70.752750
81954.887218,-70.764510
82205.513784,-70.946780
82456.140351,-70.882100
82706.766917,-70.840950
82957.393484,-70.840950
83208.020050,-70.870350
83458.646617,-70.946780
83709.273183,-70.899740
83959.899749,-70.905620
84210.526316,-70.846820
84461.152882,-70.964420
84711.779449,-70.987930
84962.406015,-70.905620
85213.032581,-71.087880
85463.659148,-70.882100
85714.285714,-70.940900
85964.912281,-71.082010
86215.538847,-70.952660
86466.165414,-70.999690
86716.791980,-70.958530
86967.418546,-70.987930
87218.045113,-71.011450
87468.671679,-70.999690
87719.298246,-70.876220
87969.924812,-71.129040
88220.551378,-71.105520
88471.177945,-71.011450
88721.804511,-71.111400
88972.431078,-71.029090
89223.057644,-70.911500
89473.684211,-71.082010
89724.310777,-71.046730
89974.937343,-71.276030
90225.563910,-71.052600
90476.190476,-71.017330
90726.817043,-71.082010
90977.443609,-71.252510
91228.070175,-71.170200
91478.696742,-71.187840
91729.323308,-71.152560
91979.949875,-71.164320
92230.576441,-71.146680
92481.203008,-71.087880
92731.829574,-71.211360
92982.456140,-71.076130
93233.082707,-71.317180
93483.709273,-71.117280
93734.335840,-71.170200
93984.962406,-71.258390
94235.588972,-71.076130
94486.215539,-71.093770
94736.842105,-71.176080
94987.468672,-71.217230
95238.095238,-71.211360
95488.721805,-71.146680
95739.348371,-71.229000
95989.974937,-71.328940
96240.601504,-71.076130
96491.228070,-71.358350
96741.854637,-71.323070
96992.481203,-71.223110
97243.107769,-71.475930
97493.734336,-71.305430
97744.360902,-71.399500
97994.987469,-71.405380
98245.614035,-71.346580
98496.240602,-71.475930
98746.867168,-71.411250
98997.493734,-71.364220
99248.120301,-71.346580
99498.746867,-71.381860
99749.373434,-71.570010
100000.000000,-71.428890
