# f [Hz], A [dBV]
# 
61654.135338,-76.011940
61904.761905,-75.917870
62155.388471,-75.959020
62406.015038,-75.817920
62656.641604,-76.000180
62907.268170,-75.964900
63157.894737,-75.917870
63408.521303,-75.859070
63659.147870,-75.835560
63909.774436,-75.753240
64160.401003,-75.612130
64411.027569,-75.712080
64661.654135,-75.570980
64912.280702,-75.618010
65162.907268,-75.623890
65413.533835,-75.559220
65664.160401,-75.694440
65914.786967,-75.665050
66165.413534,-75.765000
66416.040100,-75.712080
66666.666667,-75.812030
66917.293233,-75.870830
67167.919799,-75.565090
67418.546366,-75.629770
67669.172932,-75.647410
67919.799499,-75.582730
68170.426065,-75.706210
68421.052632,-75.494540
68671.679198,-75.594500
68922.305764,-75.794400
69172.932331,-75.694440
69423.558897,-75.429870
69674.185464,-75.612130
69924.812030,-75.565090
70175.438596,-75.459270
70426.065163,-75.418110
70676.691729,-75.459270
70927.318296,-75.488660
71177.944862,-75.400470
71428.571429,-75.523940
71679.197995,-75.570980
71929.824561,-75.523940
72180.451128,-75.506300
72431.077694,-75.541580
72681.704261,-75.582730
72932.330827,-75.576860
73182.957393,-75.618010
73433.583960,-75.612130
73684.210526,-75.606250
73934.837093,-75.435750
74185.463659,-75.541580
74436.090226,-75.506300
74686.716792,-75.559220
74937.343358,-75.423990
75187.969925,-75.576860
75438.596491,-75.412230
75689.223058,-75.594500
75939.849624,-75.476910
76190.476190,-75.576860
76441.102757,-75.623890
76691.729323,-75.418110
76942.355890,-75.523940
77192.982456,-75.335800
77443.609023,-75.329920
77694.235589,-75.482780
77944.862155,-75.459270
78195.488722,-75.341670
78446.115288,-75.359310
78696.741855,-75.335800
78947.368421,-75.488660
79197.994987,-75.453380
79448.621554,-75.565090
79699.248120,-75.412230
79949.874687,-75.153530
80200.501253,-75.329920
80451.127820,-75.371070
80701.754386,-75.471020
80952.380952,-75.312280
81203.007519,-75.435750
81453.634085,-75.518060
81704.260652,-75.441630
81954.887218,-75.324040
82205.513784,-75.565090
82456.140351,-75.329920
82706.766917,-75.382840
82957.393484,-75.529820
83208.020050,-75.306400
83458.646617,-75.418110
83709.273183,-75.347560
83959.899749,-75.488660
84210.526316,-75.359310
84461.152882,-75.418110
84711.779449,-75.253490
84962.406015,-75.235850
85213.032581,-75.494540
85463.659148,-75.465150
85714.285714,-75.288760
85964.912281,-75.318160
86215.538847,-75.441630
86466.165414,-75.247600
86716.791980,-75.418110
86967.418546,-75.224080
87218.045113,-75.265240
87468.671679,-75.441630
87719.298246,-75.353430
87969.924812,-75.359310
88220.551378,-75.453380
88471.177945,-75.265240
88721.804511,-75.353430
88972.431078,-75.423990
89223.057644,-75.165290
89473.684211,-75.294640
89724.310777,-75.165290
89974.937343,-75.324040
90225.563910,-75.165290
90476.190476,-75.388710
90726.817043,-75.376950
90977.443609,-75.335800
91228.070175,-75.159410
91478.696742,-75.182930
91729.323308,-75.318160
91979.949875,-75.265240
92230.576441,-75.200570
92481.203008,-75.282880
92731.829574,-75.441630
92982.456140,-75.312280
93233.082707,-75.229970
93483.709273,-75.218210
93734.335840,-75.206450
93984.962406,-75.247600
94235.588972,-75.094730
94486.215539,-75.206450
94736.842105,-75.341670
94987.468672,-75.359310
95238.095238,-75.212330
95488.721805,-75.124140
95739.348371,-75.282880
95989.974937,-75.235850
96240.601504,-74.342160
96491.228070,-75.294640
96741.854637,-75.429870
96992.481203,-75.418110
97243.107769,-75.306400
97493.734336,-75.365200
97744.360902,-75.241720
97994.987469,-75.388710
98245.614035,-75.200570
98496.240602,-75.570980
98746.867168,-75.388710
98997.493734,-75.347560
99248.120301,-75.130010
99498.746867,-75.288760
99749.373434,-75.394590
100000.000000,-75.347560
