# f [Hz], A [dBV]
# 
24812.030075,-79.492600
25062.656642,-79.445560
25313.283208,-79.339730
25563.909774,-79.410290
25814.536341,-79.257420
26065.162907,-79.257420
26315.789474,-79.392650
26566.416040,-79.280940
26817.042607,-79.222140
27067.669173,-79.175110
27318.295739,-79.139830
27568.922306,-79.045760
27819.548872,-79.075150
28070.175439,-79.022240
28320.802005,-79.192750
28571.428571,-78.951680
28822.055138,-78.892890
29072.681704,-78.892890
29323.308271,-79.098670
29573.934837,-78.928170
29824.561404,-78.934040
30075.187970,-78.910530
30325.814536,-78.881130
30576.441103,-78.816460
30827.067669,-78.798820
31077.694236,-78.722390
31328.320802,-78.763540
31578.947368,-78.687110
31829.573935,-78.598920
32080.200501,-78.787060
32330.827068,-78.610670
32581.453634,-78.575400
32832.080201,-78.498960
33082.706767,-78.534240
33333.333333,-78.540120
33583.959900,-78.610670
33834.586466,-78.357860
34085.213033,-78.446050
34335.839599,-78.463690
34586.466165,-78.234380
34837.092732,-78.663590
35087.719298,-78.299060
35338.345865,-78.228510
35588.972431,-78.222630
35839.598997,-78.187350
36090.225564,-78.252020
36340.852130,-78.063880
36591.478697,-78.204990
36842.105263,-78.128560
37092.731830,-77.887500
37343.358396,-78.210870
37593.984962,-78.322580
37844.611529,-77.946290
38095.238095,-78.246150
38345.864662,-77.981570
38596.491228,-77.940410
38847.117794,-78.122670
39097.744361,-77.799300
39348.370927,-77.822820
39598.997494,-77.963930
39849.624060,-77.781660
40100.250627,-78.016850
40350.877193,-77.699360
40601.503759,-77.669950
40852.130326,-77.746390
41102.756892,-77.581760
41353.383459,-77.593520
41604.010025,-77.687590
41854.636591,-77.346580
42105.263158,-77.593520
42355.889724,-77.411250
42606.516291,-77.464170
42857.142857,-77.505330
43107.769424,-77.552370
43358.395990,-77.387740
43609.022556,-77.258390
43859.649123,-77.517090
44110.275689,-77.093770
44360.902256,-77.217230
44611.528822,-77.458290
44862.155388,-77.287790
45112.781955,-77.434780
45363.408521,-77.281910
45614.035088,-76.987930
45864.661654,-77.134920
46115.288221,-77.117280
46365.914787,-77.340710
46616.541353,-77.117280
46867.167920,-76.999690
47117.794486,-76.911500
47368.421053,-77.058490
47619.047619,-77.099650
47869.674185,-77.117280
48120.300752,-76.993810
48370.927318,-76.840950
48621.553885,-76.970300
48872.180451,-76.970300
49122.807018,-76.741000
49373.433584,-77.087880
49624.060150,-77.117280
49874.686717,-76.764510
50125.313283,-76.940900
50375.939850,-76.858580
50626.566416,-76.817430
50877.192982,-76.917380
51127.819549,-76.693960
51378.446115,-76.882100
51629.072682,-76.917380
51879.699248,-76.899740
52130.325815,-76.788030
52380.952381,-76.617520
52631.578947,-76.758640
52882.205514,-76.682200
53132.832080,-76.788030
53383.458647,-76.899740
53634.085213,-76.793910
53884.711779,-76.470540
54135.338346,-76.793910
54385.964912,-76.905620
54636.591479,-76.770390
54887.218045,-76.447020
55137.844612,-76.870350
55388.471178,-76.823310
55639.097744,-76.752750
55889.724311,-76.629290
56140.350877,-76.723360
56390.977444,-76.652800
56641.604010,-76.717480
56892.230576,-76.623410
57142.857143,-76.535210
57393.483709,-76.523450
57644.110276,-76.635160
57894.736842,-76.582250
58145.363409,-76.441140
58395.989975,-76.529340
58646.616541,-76.494060
58897.243108,-76.546970
59147.869674,-76.564610
59398.496241,-76.352950
59649.122807,-76.311790
59899.749373,-76.576370
60150.375940,-76.494060
60401.002506,-76.517580
60651.629073,-76.546970
60902.255639,-76.358830
61152.882206,-76.264760
61403.508772,-76.399990
61654.135338,-76.435260
61904.761905,-76.229480
62155.388471,-76.523450
62406.015038,-76.288280
62656.641604,-76.253000
62907.268170,-76.405860
63157.894737,-76.111890
63408.521303,-76.135410
63659.147870,-76.247120
63909.774436,-76.011940
64160.401003,-76.147160
64411.027569,-76.217720
64661.654135,-76.253000
64912.280702,-75.882590
65162.907268,-75.882590
65413.533835,-76.035450
65664.160401,-76.082490
65914.786967,-76.158930
66165.413534,-76.205960
66416.040100,-75.870830
66666.666667,-76.223600
66917.293233,-76.117770
67167.919799,-76.141290
67418.546366,-76.041340
67669.172932,-76.264760
67919.799499,-76.188320
68170.426065,-76.000180
68421.052632,-76.082490
68671.679198,-76.053090
68922.305764,-75.841430
69172.932331,-76.000180
69423.558897,-75.917870
69674.185464,-76.029580
69924.812030,-76.053090
70175.438596,-75.776760
70426.065163,-75.829670
70676.691729,-75.800280
70927.318296,-75.794400
71177.944862,-75.970780
71428.571429,-76.058980
71679.197995,-76.082490
71929.824561,-75.847310
72180.451128,-75.870830
72431.077694,-75.941380
72681.704261,-75.847310
72932.330827,-75.870830
73182.957393,-76.029580
73433.583960,-75.806150
73684.210526,-75.823790
73934.837093,-75.906110
74185.463659,-75.882590
74436.090226,-75.988420
74686.716792,-75.864950
74937.343358,-75.917870
75187.969925,-75.894350
75438.596491,-75.800280
75689.223058,-75.741480
75939.849624,-75.876710
76190.476190,-75.659170
76441.102757,-75.776760
76691.729323,-75.723850
76942.355890,-75.794400
77192.982456,-75.847310
77443.609023,-75.917870
77694.235589,-75.765000
77944.862155,-75.817920
78195.488722,-75.806150
78446.115288,-75.641530
78696.741855,-75.688570
78947.368421,-75.812030
79197.994987,-75.859070
79448.621554,-75.723850
79699.248120,-75.700330
79949.874687,-75.876710
80200.501253,-75.770880
80451.127820,-75.712080
80701.754386,-75.753240
80952.380952,-75.600370
81203.007519,-75.694440
81453.634085,-75.800280
81704.260652,-75.765000
81954.887218,-75.776760
82205.513784,-75.782640
82456.140351,-75.694440
82706.766917,-75.841430
82957.393484,-75.829670
83208.020050,-75.723850
83458.646617,-75.723850
83709.273183,-75.553340
83959.899749,-75.676800
84210.526316,-75.647410
84461.152882,-75.559220
84711.779449,-75.618010
84962.406015,-75.694440
85213.032581,-75.665050
85463.659148,-75.753240
85714.285714,-75.629770
85964.912281,-75.741480
86215.538847,-75.694440
86466.165414,-75.759120
86716.791980,-75.523940
86967.418546,-75.688570
87218.045113,-75.494540
87468.671679,-75.665050
87719.298246,-75.588620
87969.924812,-75.541580
88220.551378,-75.635650
88471.177945,-75.700330
88721.804511,-75.553340
88972.431078,-75.476910
89223.057644,-75.576860
89473.684211,-75.623890
89724.310777,-75.553340
89974.937343,-75.606250
90225.563910,-75.400470
90476.190476,-75.418110
90726.817043,-75.418110
90977.443609,-75.476910
91228.070175,-75.512180
91478.696742,-75.488660
91729.323308,-75.459270
91979.949875,-75.847310
92230.576441,-75.506300
92481.203008,-75.712080
92731.829574,-75.559220
92982.456140,-75.570980
93233.082707,-75.423990
93483.709273,-75.406350
93734.335840,-75.482780
93984.962406,-75.512180
94235.588972,-75.306400
94486.215539,-75.606250
94736.842105,-75.482780
94987.468672,-75.606250
95238.095238,-75.388710
95488.721805,-75.500420
95739.348371,-75.659170
95989.974937,-75.459270
96240.601504,-74.747850
96491.228070,-75.629770
96741.854637,-75.665050
96992.481203,-75.523940
97243.107769,-75.523940
97493.734336,-75.606250
97744.360902,-75.682690
97994.987469,-75.500420
98245.614035,-75.629770
98496.240602,-75.482780
98746.867168,-75.618010
98997.493734,-75.547450
99248.120301,-75.494540
99498.746867,-75.565090
99749.373434,-75.394590
100000.000000,-75.288760
